0.4, 9.35432e-07, 0
0.5, 1.68719e-06, 0
0.6, 3.0047e-06, 0
0.7, 5.28329e-06, 0
0.8, 9.17169e-06, 0
0.9, 1.57191e-05, 0
1, 2.65976e-05, 0
1.1, 4.44314e-05, 0
1.2, 7.32776e-05, 0
1.3, 0.000119313, 0
1.4, 0.000191795, 0
1.5, 0.000304385, 0
1.6, 0.000476917, 0
1.7, 0.00073773, 0
1.8, 0.00112665, 0
1.9, 0.00169869, 0
2, 0.00252856, 0
2.1, 0.00371596, 0
2.2, 0.00539142, 0
2.3, 0.00772275, 0
2.4, 0.0109214, 0
2.5, 0.0152482, 0
2.6, 0.0210183, 0
2.7, 0.028603, 0
2.8, 0.0384294, 0
2.9, 0.0509745, 0
3, 0.0667543, 0
3.1, 0.0863064, 0
3.2, 0.110165, 0
3.3, 0.13883, 0
3.4, 0.172727, 0
3.5, 0.212167, 0
3.6, 0.257295, 0
3.7, 0.308052, 0
3.8, 0.364129, 0
3.9, 0.424938, 0
4, 0.489593, 0
4.1, 0.556908, 0
4.2, 0.62542, 0
4.3, 0.693424, 0
4.4, 0.759043, 0
4.5, 0.820302, 0
4.6, 0.875228, 0
4.7, 0.921954, 0
4.8, 0.958821, 0
4.9, 0.984479, 0
5, 0.997967, 0
5.1, 0.998773, 0
5.2, 0.986868, 0
5.3, 0.962703, 0
5.4, 0.927186, 0
5.5, 0.881624, 0
5.6, 0.827641, 0
5.7, 0.767083, 0
5.8, 0.701915, 0
5.9, 0.634117, 0
6, 0.565584, 0
6.1, 0.498044, 0
6.2, 0.432993, 0
6.3, 0.371652, 0
6.4, 0.314946, 0
6.5, 0.263499, 0
6.6, 0.217654, 0
6.7, 0.177499, 0
6.8, 0.142913, 0
6.9, 0.113603, 0
7, 0.0891562, 0
7.1, 0.069081, 0
7.2, 0.0528458, 0
7.3, 0.0399124, 0
7.4, 0.0297611, 0
7.5, 0.0219096, 0
7.6, 0.0159256, 0
7.7, 0.0114254, 0
7.8, 0.00808169, 0
7.9, 0.00575895, 0
8, 0.00386378, 0.184867
8.1, 0.00264788, 0.184867
8.2, 0.00178819, 0.184867
8.3, 0.00118962, 0.184867
8.4, 0.000780738, 0.184867
8.5, 0.000505769, 0.184867
8.6, 0.000323463, 0.184867
8.7, 0.000204239, 0.184867
8.8, 0.000127321, 0.184867
8.9, 7.83629e-05, 0.184867
9, 4.76177e-05, 0.184867
9.1, 2.85676e-05, 0.184867
9.2, 1.69211e-05, 0.184867
9.3, 9.89537e-06, 0.184867
9.4, 5.71326e-06, 0.184867
9.5, 3.25675e-06, 0.184867
9.6, 1.83289e-06, 0.184867
9.7, 1.01844e-06, 0.184867
9.8, 5.58707e-07, 0.184867
9.9, 3.0261e-07, 0.184867
10, 1.6182e-07, 0.184867
10.1, 8.54341e-08, 0.184867
10.2, 4.45329e-08, 0.184867
10.3, 2.29182e-08, 0.184867
10.4, 1.16448e-08, 0.184867
10.5, 5.84162e-09, 0.184867
10.6, 2.89325e-09, 0.184867
10.7, 1.41479e-09, 0.184867
10.8, 6.83041e-10, 0.184867
10.9, 3.25577e-10, 0.184867
11, 1.53219e-10, 0.184867
11.1, 7.1191e-11, 0.184867
11.2, 3.2658e-11, 0.184867
11.3, 1.47913e-11, 0.184867
11.4, 6.61417e-12, 0.184867
11.5, 2.9201e-12, 0.184867
11.6, 1.27284e-12, 0.184867
11.7, 5.47764e-13, 0.184867
11.8, 2.32767e-13, 0.184867
11.9, 9.77275e-14, 0.184867
12, 3.99437e-14, 0.184867
12.1, 1.68184e-14, 0
12.2, 6.76195e-15, 0
12.3, 2.68247e-15, 0
12.4, 1.05338e-15, 0
12.5, 4.08999e-16, 0
12.6, 1.56876e-16, 0
12.7, 5.94186e-17, 0
12.8, 2.22209e-17, 0
12.9, 8.20467e-18, 0
13, 2.991e-18, 0
13.1, 1.07653e-18, 0
13.2, 3.82556e-19, 0
13.3, 1.3422e-19, 0
13.4, 4.6494e-20, 0
13.5, 1.59013e-20, 0
13.6, 5.36939e-21, 0
13.7, 1.79009e-21, 0
13.8, 5.89225e-22, 0
13.9, 1.9149e-22, 0
14, 6.14423e-23, 0
14.1, 1.94647e-23, 0
14.2, 6.08813e-24, 0
14.3, 1.8801e-24, 0
14.4, 5.73237e-25, 0
14.5, 1.72563e-25, 0
14.6, 5.12884e-26, 0
14.7, 1.50505e-26, 0
14.8, 4.36053e-27, 0
14.9, 1.24735e-27, 0
15, 3.52289e-28, 0
15.1, 9.82354e-29, 0
15.2, 2.70456e-29, 0
15.3, 7.35169e-30, 0
15.4, 1.97305e-30, 0
15.5, 5.22816e-31, 0
15.6, 1.36779e-31, 0
15.7, 3.53308e-32, 0
15.8, 9.0105e-33, 0
15.9, 2.26885e-33, 0
16, 5.64058e-34, 0
16.1, 1.38453e-34, 0
16.2, 3.35542e-35, 0
16.3, 8.02882e-36, 0
16.4, 1.89679e-36, 0
16.5, 4.42436e-37, 0
16.6, 1.01893e-37, 0
16.7, 2.31687e-38, 0
16.8, 5.20144e-39, 0
16.9, 1.15294e-39, 0
17, 2.52323e-40, 0
17.1, 5.45218e-41, 0
17.2, 1.16318e-41, 0
17.3, 2.45014e-42, 0
17.4, 5.09563e-43, 0
17.5, 1.04633e-43, 0
17.6, 2.12133e-44, 0
17.7, 4.2463e-45, 0
17.8, 8.39228e-46, 0
17.9, 1.63763e-46, 0
18, 3.15512e-47, 0
18.1, 6.00182e-48, 0
18.2, 1.12724e-48, 0
18.3, 2.09034e-49, 0
18.4, 3.82723e-50, 0
18.5, 6.91862e-51, 0
18.6, 1.23487e-51, 0
18.7, 2.17616e-52, 0
18.8, 3.78642e-53, 0
18.9, 6.5048e-54, 0
19, 1.10333e-54, 0
19.1, 1.84777e-55, 0
19.2, 3.05534e-56, 0
19.3, 4.98813e-57, 0
19.4, 8.04059e-58, 0
19.5, 1.27969e-58, 0
19.6, 2.00873e-59, 0
19.7, 3.15249e-60, 0
19.8, 5.25146e-61, 0
19.9, 0, 0

0, 0, 0
0.1, 2.2293e-08, 0
0.2, 1.53572e-07, 0
0.3, 3.52121e-07, 0
0.4, 6.63294e-07, 0
0.5, 1.20578e-06, 0
0.6, 2.16245e-06, 0
0.7, 3.83059e-06, 0
0.8, 6.70017e-06, 0
0.9, 1.15704e-05, 0
1, 1.9726e-05, 0
1.1, 3.32015e-05, 0
1.2, 5.517e-05, 0
1.3, 9.05056e-05, 0
1.4, 0.000146581, 0
1.5, 0.000234372, 0
1.6, 0.000369967, 0
1.7, 0.000576567, 0
1.8, 0.000887086, 0
1.9, 0.00134745, 0
2, 0.00202063, 0
2.1, 0.00299152, 0
2.2, 0.00437249, 0
2.3, 0.00630953, 0
2.4, 0.00898868, 0
2.5, 0.0126423, 0
2.6, 0.0175546, 0
2.7, 0.024065, 0
2.8, 0.0325697, 0
2.9, 0.0435187, 0
3, 0.0574079, 0
3.1, 0.0747654, 0
3.2, 0.0961311, 0
3.3, 0.122029, 0
3.4, 0.152931, 0
3.5, 0.189218, 0
3.6, 0.231136, 0
3.7, 0.278745, 0
3.8, 0.331882, 0
3.9, 0.390119, 0
4, 0.452739, 0
4.1, 0.518723, 0
4.2, 0.58676, 0
4.3, 0.655276, 0
4.4, 0.72248, 0
4.5, 0.786442, 0
4.6, 0.845175, 0
4.7, 0.896739, 0
4.8, 0.939346, 0
4.9, 0.97146, 0
5, 0.991893, 0
5.1, 0.999875, 0
5.2, 0.995103, 0
5.3, 0.977759, 0
5.4, 0.9485, 0
5.5, 0.908417, 0
5.6, 0.858966, 0
5.7, 0.80188, 0
5.8, 0.739071, 0
5.9, 0.672523, 0
6, 0.604187, 0
6.1, 0.535896, 0
6.2, 0.469282, 0
6.3, 0.405726, 0
6.4, 0.346319, 0
6.5, 0.291855, 0
6.6, 0.24283, 0
6.7, 0.199473, 0
6.8, 0.161776, 0
6.9, 0.129536, 0
7, 0.102403, 0
7.1, 0.0799257, 0
7.2, 0.0615895, 0
7.3, 0.0468572, 0
7.4, 0.0351955, 0
7.5, 0.0261004, 0
7.6, 0.0191205, 0
7.7, 0.0137959, 0
7.8, 0.00978775, 0
7.9, 0.00732963, 0
8, 0.00467895, 0.184867
8.1, 0.00323077, 0.184867
8.2, 0.00222031, 0.184867
8.3, 0.001496, 0.184867
8.4, 0.000990943, 0.184867
8.5, 0.000647039, 0.184867
8.6, 0.000416931, 0.184867
8.7, 0.000265218, 0.184867
8.8, 0.000166566, 0.184867
8.9, 0.000103281, 0.184867
9, 6.32285e-05, 0.184867
9.1, 3.82173e-05, 0.184867
9.2, 2.28067e-05, 0.184867
9.3, 1.34376e-05, 0.184867
9.4, 7.81694e-06, 0.184867
9.5, 4.48961e-06, 0.184867
9.6, 2.54588e-06, 0.184867
9.7, 1.42536e-06, 0.184867
9.8, 7.879e-07, 0.184867
9.9, 4.30006e-07, 0.184867
10, 2.31706e-07, 0.184867
10.1, 1.2327e-07, 0.184867
10.2, 6.47501e-08, 0.184867
10.3, 3.35801e-08, 0.184867
10.4, 1.71943e-08, 0.184867
10.5, 8.69253e-09, 0.184867
10.6, 4.3388e-09, 0.184867
10.7, 2.13823e-09, 0.184867
10.8, 1.0404e-09, 0.184867
10.9, 4.99818e-10, 0.184867
11, 2.37074e-10, 0.184867
11.1, 1.11025e-10, 0.184867
11.2, 5.13357e-11, 0.184867
11.3, 2.34359e-11, 0.184867
11.4, 1.05635e-11, 0.184867
11.5, 4.70114e-12, 0.184867
11.6, 2.06567e-12, 0.184867
11.7, 8.96028e-13, 0.184867
11.8, 3.84075e-13, 0.184867
11.9, 1.62887e-13, 0.184867
12, 6.53894e-14, 0.184867
12.1, 2.90388e-14, 0
12.2, 1.18595e-14, 0
12.3, 4.69985e-15, 0
12.4, 1.84539e-15, 0
12.5, 7.1939e-16, 0
12.6, 2.77778e-16, 0
12.7, 1.06042e-16, 0
12.8, 3.9987e-17, 0
12.9, 1.48896e-17, 0
13, 5.47427e-18, 0
13.1, 1.9872e-18, 0
13.2, 7.12239e-19, 0
13.3, 2.52046e-19, 0
13.4, 8.80657e-20, 0
13.5, 3.03812e-20, 0
13.6, 1.03485e-20, 0
13.7, 3.48032e-21, 0
13.8, 1.15568e-21, 0
13.9, 3.78902e-22, 0
14, 1.22657e-22, 0
14.1, 3.92041e-23, 0
14.2, 1.23722e-23, 0
14.3, 3.8551e-24, 0
14.4, 1.18604e-24, 0
14.5, 3.60282e-25, 0
14.6, 1.08059e-25, 0
14.7, 3.20005e-26, 0
14.8, 9.35685e-27, 0
14.9, 2.70135e-27, 0
15, 7.70034e-28, 0
15.1, 2.1673e-28, 0
15.2, 6.0229e-29, 0
15.3, 1.65262e-29, 0
15.4, 4.47734e-30, 0
15.5, 1.1977e-30, 0
15.6, 3.16342e-31, 0
15.7, 8.24988e-32, 0
15.8, 2.12432e-32, 0
15.9, 5.401e-33, 0
16, 1.35585e-33, 0
16.1, 3.36072e-34, 0
16.2, 8.22501e-35, 0
16.3, 1.98758e-35, 0
16.4, 4.74239e-36, 0
16.5, 1.11726e-36, 0
16.6, 2.59895e-37, 0
16.7, 5.96936e-38, 0
16.8, 1.35377e-38, 0
16.9, 3.03142e-39, 0
17, 6.70247e-40, 0
17.1, 1.46323e-40, 0
17.2, 3.15411e-41, 0
17.3, 6.71322e-42, 0
17.4, 1.41083e-42, 0
17.5, 2.92756e-43, 0
17.6, 5.99829e-44, 0
17.7, 1.2135e-44, 0
17.8, 2.42406e-45, 0
17.9, 4.7812e-46, 0
18, 9.31155e-47, 0
18.1, 1.79061e-47, 0
18.2, 3.39993e-48, 0
18.3, 6.37431e-49, 0
18.4, 1.18002e-49, 0
18.5, 2.15695e-50, 0
18.6, 3.89299e-51, 0
18.7, 6.93781e-52, 0
18.8, 1.22083e-52, 0
18.9, 2.12122e-53, 0
19, 3.63923e-54, 0
19.1, 6.16497e-55, 0
19.2, 1.03121e-55, 0
19.3, 1.70319e-56, 0
19.4, 2.77772e-57, 0
19.5, 4.47257e-58, 0
19.6, 7.09058e-59, 0
19.7, 1.15104e-59, 0
19.8, 1.86537e-60, 0
19.9, 0, 0

0, 0, 0
0.1, 2.55478e-09, 0
0.2, 6.67993e-08, 0
0.3, 2.24909e-07, 0
0.4, 4.64447e-07, 0
0.5, 8.59163e-07, 0
0.6, 1.55109e-06, 0
0.7, 2.76637e-06, 0
0.8, 4.8744e-06, 0
0.9, 8.48105e-06, 0
1, 1.45686e-05, 0
1.1, 2.47064e-05, 0
1.2, 4.13638e-05, 0
1.3, 6.83681e-05, 0
1.4, 0.00011156, 0
1.5, 0.000179714, 0
1.6, 0.000285812, 0
1.7, 0.000448746, 0
1.8, 0.000695575, 0
1.9, 0.00106442, 0
2, 0.00160807, 0
2.1, 0.0023984, 0
2.2, 0.00353153, 0
2.3, 0.00513372, 0
2.4, 0.00736761, 0
2.5, 0.0104388, 0
2.6, 0.0146015, 0
2.7, 0.020164, 0
2.8, 0.0274905, 0
2.9, 0.0370015, 0
3, 0.0491682, 0
3.1, 0.064503, 0
3.2, 0.0835424, 0
3.3, 0.106823, 0
3.4, 0.134851, 0
3.5, 0.168065, 0
3.6, 0.206791, 0
3.7, 0.2512, 0
3.8, 0.30126, 0
3.9, 0.356696, 0
4, 0.416956, 0
4.1, 0.481191, 0
4.2, 0.548253, 0
4.3, 0.61671, 0
4.4, 0.684885, 0
4.5, 0.750917, 0
4.6, 0.812839, 0
4.7, 0.868672, 0
4.8, 0.916529, 0
4.9, 0.95472, 0
5, 0.981853, 0
5.1, 0.996913, 0
5.2, 0.999331, 0
5.3, 0.989016, 0
5.4, 0.966362, 0
5.5, 0.932221, 0
5.6, 0.887853, 0
5.7, 0.834848, 0
5.8, 0.775029, 0
5.9, 0.710351, 0
6, 0.642797, 0
6.1, 0.574276, 0
6.2, 0.50654, 0
6.3, 0.441117, 0
6.4, 0.379264, 0
6.5, 0.321942, 0
6.6, 0.269812, 0
6.7, 0.223252, 0
6.8, 0.18238, 0
6.9, 0.147099, 0
7, 0.117137, 0
7.1, 0.0920935, 0
7.2, 0.0714852, 0
7.3, 0.0547851, 0
7.4, 0.0414485, 0
7.5, 0.0309641, 0
7.6, 0.0228852, 0
7.7, 0.0165413, 0
7.8, 0.0118002, 0
7.9, 0.00929785, 0
8, 0.00574746, 0.184867
8.1, 0.00388362, 0.184867
8.2, 0.00271096, 0.184867
8.3, 0.00186142, 0.184867
8.4, 0.00124961, 0.184867
8.5, 0.00082381, 0.184867
8.6, 0.00053512, 0.184867
8.7, 0.000342978, 0.184867
8.8, 0.000217009, 0.184867
8.9, 0.000135562, 0.184867
9, 8.36099e-05, 0.184867
9.1, 5.09145e-05, 0.184867
9.2, 3.06118e-05, 0.184867
9.3, 1.81718e-05, 0.184867
9.4, 1.06506e-05, 0.184867
9.5, 6.1633e-06, 0.184867
9.6, 3.52142e-06, 0.184867
9.7, 1.9865e-06, 0.184867
9.8, 1.10643e-06, 0.184867
9.9, 6.08457e-07, 0.184867
10, 3.3037e-07, 0.184867
10.1, 1.77109e-07, 0.184867
10.2, 9.37453e-08, 0.184867
10.3, 4.89923e-08, 0.184867
10.4, 2.52799e-08, 0.184867
10.5, 1.28793e-08, 0.184867
10.6, 6.47863e-09, 0.184867
10.7, 3.21769e-09, 0.184867
10.8, 1.57789e-09, 0.184867
10.9, 7.63983e-10, 0.184867
11, 3.65228e-10, 0.184867
11.1, 1.72392e-10, 0.184867
11.2, 8.03426e-11, 0.184867
11.3, 3.697e-11, 0.184867
11.4, 1.67969e-11, 0.184867
11.5, 7.53514e-12, 0.184867
11.6, 3.33749e-12, 0.184867
11.7, 1.4589e-12, 0.184867
11.8, 6.31466e-13, 0.184867
11.9, 2.70213e-13, 0.184867
12, 1.06774e-13, 0.184867
12.1, 4.9051e-14, 0
12.2, 2.08236e-14, 0
12.3, 8.3314e-15, 0
12.4, 3.26024e-15, 0
12.5, 1.26817e-15, 0
12.6, 4.90923e-16, 0
12.7, 1.8853e-16, 0
12.8, 7.16365e-17, 0
12.9, 2.68959e-17, 0
13, 9.97254e-18, 0
13.1, 3.6511e-18, 0
13.2, 1.31985e-18, 0
13.3, 4.71093e-19, 0
13.4, 1.66025e-19, 0
13.5, 5.77735e-20, 0
13.6, 1.98505e-20, 0
13.7, 6.73445e-21, 0
13.8, 2.25591e-21, 0
13.9, 7.46161e-22, 0
14, 2.43688e-22, 0
14.1, 7.85825e-23, 0
14.2, 2.50213e-23, 0
14.3, 7.86658e-24, 0
14.4, 2.44205e-24, 0
14.5, 7.48546e-25, 0
14.6, 2.26556e-25, 0
14.7, 6.77063e-26, 0
14.8, 1.99792e-26, 0
14.9, 5.82134e-27, 0
15, 1.67481e-27, 0
15.1, 4.75778e-28, 0
15.2, 1.33457e-28, 0
15.3, 3.69641e-29, 0
15.4, 1.01092e-29, 0
15.5, 2.72994e-30, 0
15.6, 7.27933e-31, 0
15.7, 1.9166e-31, 0
15.8, 4.9828e-32, 0
15.9, 1.27914e-32, 0
16, 3.24241e-33, 0
16.1, 8.1156e-34, 0
16.2, 2.00576e-34, 0
16.3, 4.89489e-35, 0
16.4, 1.17954e-35, 0
16.5, 2.80666e-36, 0
16.6, 6.59441e-37, 0
16.7, 1.52992e-37, 0
16.8, 3.50487e-38, 0
16.9, 7.92838e-39, 0
17, 1.77095e-39, 0
17.1, 3.90608e-40, 0
17.2, 8.50721e-41, 0
17.3, 1.82955e-41, 0
17.4, 3.88523e-42, 0
17.5, 8.14709e-43, 0
17.6, 1.68695e-43, 0
17.7, 3.44919e-44, 0
17.8, 6.96384e-45, 0
17.9, 1.38834e-45, 0
18, 2.73314e-46, 0
18.1, 5.31306e-47, 0
18.2, 1.01987e-47, 0
18.3, 1.93316e-48, 0
18.4, 3.61833e-49, 0
18.5, 6.68758e-50, 0
18.6, 1.22054e-50, 0
18.7, 2.19967e-51, 0
18.8, 3.91457e-52, 0
18.9, 6.87915e-53, 0
19, 1.19374e-53, 0
19.1, 2.04554e-54, 0
19.2, 3.46125e-55, 0
19.3, 5.78339e-56, 0
19.4, 9.54324e-57, 0
19.5, 1.55419e-57, 0
19.6, 2.49165e-58, 0
19.7, 4.15847e-59, 0
19.8, 6.52651e-60, 0
19.9, 0, 0

0, 0, 0
0.1, 1.92814e-09, 0
0.2, 1.80743e-08, 0
0.3, 1.2105e-07, 0
0.4, 3.10927e-07, 0
0.5, 6.07506e-07, 0
0.6, 1.10963e-06, 0
0.7, 1.9911e-06, 0
0.8, 3.53216e-06, 0
0.9, 6.19093e-06, 0
1, 1.07148e-05, 0
1.1, 1.83083e-05, 0
1.2, 3.08836e-05, 0
1.3, 5.14308e-05, 0
1.4, 8.45535e-05, 0
1.5, 0.000137232, 0
1.6, 0.000219885, 0
1.7, 0.000347818, 0
1.8, 0.000543157, 0
1.9, 0.00083737, 0
2, 0.00127446, 0
2.1, 0.00191495, 0
2.2, 0.00284058, 0
2.3, 0.00415986, 0
2.4, 0.00601411, 0
2.5, 0.00858393, 0
2.6, 0.0120955, 0
2.7, 0.0168262, 0
2.8, 0.0231085, 0
2.9, 0.0313316, 0
3, 0.0419391, 0
3.1, 0.0554221, 0
3.2, 0.0723059, 0
3.3, 0.0931306, 0
3.4, 0.118424, 0
3.5, 0.148668, 0
3.6, 0.184257, 0
3.7, 0.225455, 0
3.8, 0.272351, 0
3.9, 0.324811, 0
4, 0.382441, 0
4.1, 0.444561, 0
4.2, 0.510191, 0
4.3, 0.578055, 0
4.4, 0.646609, 0
4.5, 0.714085, 0
4.6, 0.778566, 0
4.7, 0.838066, 0
4.8, 0.890635, 0
4.9, 0.934459, 0
5, 0.967968, 0
5.1, 0.989923, 0
5.2, 0.999502, 0
5.3, 0.99634, 0
5.4, 0.980559, 0
5.5, 0.95276, 0
5.6, 0.913981, 0
5.7, 0.865636, 0
5.8, 0.809429, 0
5.9, 0.747254, 0
6, 0.68109, 0
6.1, 0.612898, 0
6.2, 0.544528, 0
6.3, 0.47764, 0
6.4, 0.413648, 0
6.5, 0.353681, 0
6.6, 0.298567, 0
6.7, 0.248843, 0
6.8, 0.204767, 0
6.9, 0.16636, 0
7, 0.133441, 0
7.1, 0.105678, 0
7.2, 0.0826305, 0
7.3, 0.0637932, 0
7.4, 0.0486023, 0
7.5, 0.0365887, 0
7.6, 0.0273203, 0
7.7, 0.0196537, 0
7.8, 0.0142489, 0
7.9, 0.0115904, 0
8, 0.00719912, 0.184867
8.1, 0.00467772, 0.184867
8.2, 0.00325438, 0.184867
8.3, 0.00227951, 0.184867
8.4, 0.00155989, 0.184867
8.5, 0.00104223, 0.184867
8.6, 0.000683554, 0.184867
8.7, 0.000441657, 0.184867
8.8, 0.00028156, 0.184867
8.9, 0.000177198, 0.184867
9, 0.000110104, 0.184867
9.1, 6.75488e-05, 0.184867
9.2, 4.09171e-05, 0.184867
9.3, 2.44716e-05, 0.184867
9.4, 1.44508e-05, 0.184867
9.5, 8.4255e-06, 0.184867
9.6, 4.85034e-06, 0.184867
9.7, 2.7569e-06, 0.184867
9.8, 1.5472e-06, 0.184867
9.9, 8.57326e-07, 0.184867
10, 4.69053e-07, 0.184867
10.1, 2.53382e-07, 0.184867
10.2, 1.35147e-07, 0.184867
10.3, 7.11731e-08, 0.184867
10.4, 3.70088e-08, 0.184867
10.5, 1.90009e-08, 0.184867
10.6, 9.63216e-09, 0.184867
10.7, 4.8212e-09, 0.184867
10.8, 2.3827e-09, 0.184867
10.9, 1.1627e-09, 0.184867
11, 5.60207e-10, 0.184867
11.1, 2.66511e-10, 0.184867
