1.7	0.967146	6.27E-05
1.9	0.931098	0.000128388
2.1	0.846623	0.000348436
2.2	0.721588	0.00108119
2.25	0.571934	0.00164703
2.3	0.342945	0.00189346
2.5	0.0947475	0.000706625
2.7	0.0600117	0.000452725
2.9	0.0458431	0.000349125
3.1	0.0381058	0.000289818
3.3	0.0337855	0.000260583
3.5	0.0306395	0.000233128
