1.7	0.964547	0.000138231
1.9	0.925178	0.000262133
2.1	0.827479	0.00080618
2.2	0.699247	0.00154547
2.25	0.589923	0.00194942
2.3	0.452116	0.00215464
2.5	0.184225	0.00130962
2.7	0.118071	0.000869188
2.9	0.0904638	0.000686328
3.1	0.0766281	0.000574895
3.3	0.0666002	0.000505526
3.5	0.0615472	0.000466391
