1.7	0.960181	0.000301747
1.9	0.915295	0.000604924
2.1	0.807425	0.00141242
2.2	0.699035	0.00200484
2.25	0.631757	0.00222892
2.3	0.558096	0.00237981
2.5	0.335018	0.00210384
2.7	0.229999	0.00161429
2.9	0.178741	0.00131181
3.1	0.151317	0.00111939
3.3	0.134968	0.00100428
3.5	0.120939	0.000903183
