1.7	0.969997	4.29E-05
1.9	0.938166	5.51E-05
2.1	0.867673	0.000115594
2.2	0.782549	0.000267783
2.25	0.67488		0.000601976
2.3	0.267741	0.00157774
2.5	0.048837	0.000370624
2.7	0.0304676	0.000227751
2.9	0.0234167	0.00017829
3.1	0.0193962	0.000148605
3.3	0.0169476	0.000129908
3.5	0.0153052	0.000116673
