1.7	-0.945538	0.00531565
1.9	-0.898115	0.0079525
2.1	-0.818639	0.0113097
2.2	-0.754428	0.0151018
2.25	-0.709588	0.0164826
2.3	-0.660949	0.0154114
2.5	-0.547093	0.0113874
2.7	-0.477596	0.0104703
2.9	-0.427028	0.00977593
3.1	-0.387041	0.00926706
3.3	-0.355013	0.00904987
3.5	-0.328119	0.00875477
