1.7	-0.936858	0.00574876
1.9	-0.882745	0.00842462
2.1	-0.791169	0.0121216
2.2	-0.72552	0.0137628
2.25	-0.689635	0.0143584
2.3	-0.653074	0.0142799
2.5	-0.539036	0.0120473
2.7	-0.468651	0.010431
2.9	-0.418376	0.00972652
3.1	-0.379023	0.00920154
3.3	-0.34833	0.00903241
3.5	-0.322392	0.00861333
