1.7	-0.948958	0.00419382
1.9	-0.904535	0.00745438
2.1	-0.830296	0.0104115
2.2	-0.772173	0.0134294
2.25	-0.730565	0.0157144
2.3	-0.671349	0.0162276
2.5	-0.552206	0.0117659
2.7	-0.481127	0.0104652
2.9	-0.429191	0.00985696
3.1	-0.38911	0.00926751
3.3	-0.356497	0.00900224
3.5	-0.329476	0.00887078
