0.1   0.997861   1.46561e-005
0.3   0.97656   4.0147e-005
0.5   0.916833   1.373772e-004
0.7   0.771008   0.000124613
1   0.00036425   5.85585e-006
5   2.895e-005   1.14708e-006
10   2.895e-005   1.14708e-006

