1.7	0.435947
1.9	0.680038
2.1	1.25097
2.2	1.71503
2.25	1.75344
2.3	1.89543
2.5	0.832586
2.7	0.582518
2.9	0.437215
3.1	0.341887
3.3	0.296041
3.5	0.241375
