1.7	0.452887
1.9	0.778633
2.1	1.31954
2.2	1.52663
2.25	1.54991
2.3	1.61282
2.5	0.919689
2.7	0.591098
2.9	0.44551
3.1	0.348929
3.3	0.2967
3.5	0.239853
