1.7	0.938174
1.9	0.884282
2.1	0.791276
2.2	0.723378
2.25	0.685444
2.3	0.64715
2.5	0.528207
2.7	0.456523
2.9	0.406412
3.1	0.368065
3.3	0.338724
3.5	0.313491
