1.7	0.94579
1.9	0.898478
2.1	0.818529
2.2	0.753083
2.25	0.706747
2.3	0.656063
2.5	0.541058
2.7	0.471998
2.9	0.42197
3.1	0.382687
3.3	0.351057
3.5	0.324231
