1.7	0.942916
1.9	0.892951
2.1	0.807657
2.2	0.73883
2.25	0.694606
2.3	0.648425
2.5	0.53188
2.7	0.464256
2.9	0.415144
3.1	0.376963
3.3	0.345859
3.5	0.319243
