0    0.702374    0.0129834
1    0.702362    0.0129833
2    0.702348    0.0129836
3    0.702331    0.0129847
4    0.702314    0.0129854
5    0.702295    0.012986
6    0.702271    0.0129864
7    0.702244    0.0129877
8    0.702215    0.0129897
9    0.702182    0.0129916
10    0.702145    0.0129934
11    0.702104    0.0129952
12    0.702057    0.0129978
13    0.702006    0.0130013
14    0.701952    0.0130048
15    0.701892    0.0130082
16    0.701825    0.0130118
17    0.701752    0.0130162
18    0.701674    0.0130218
19    0.701589    0.0130274
20    0.701498    0.0130331
21    0.7014    0.013039
22    0.701292    0.0130459
23    0.701176    0.0130539
24    0.701053    0.0130624
25    0.700921    0.0130711
26    0.700778    0.0130801
27    0.700624    0.0130902
28    0.700458    0.0131016
29    0.700282    0.0131139
30    0.700093    0.0131267
31    0.69989    0.0131401
32    0.699672    0.0131546
33    0.699438    0.0131708
34    0.699189    0.013188
35    0.698922    0.0132063
36    0.698638    0.0132255
37    0.698333    0.0132463
38    0.698007    0.0132686
39    0.697661    0.0132925
40    0.697292    0.0133178
41    0.696899    0.0133446
42    0.69648    0.0133732
43    0.696035    0.0134038
44    0.695562    0.0134362
45    0.695061    0.0134703
46    0.694529    0.0135065
47    0.693965    0.013545
48    0.693367    0.0135857
49    0.692736    0.0136285
50    0.692068    0.0136736
51    0.691361    0.0137212
52    0.690615    0.0137716
53    0.689828    0.0138246
54    0.688998    0.01388
55    0.688124    0.0139382
56    0.687202    0.0139993
57    0.686231    0.0140638
58    0.68521    0.0141312
59    0.684138    0.0142014
60    0.683011    0.0142745
61    0.681826    0.0143513
62    0.680583    0.0144316
63    0.679281    0.0145155
64    0.677917    0.0146022
65    0.676488    0.0146923
66    0.674992    0.0147861
67    0.673427    0.014884
68    0.671792    0.0149854
69    0.670086    0.0150901
70    0.668306    0.0151981
71    0.666449    0.01531
72    0.664513    0.015426
73    0.662497    0.0155457
74    0.660401    0.0156687
75    0.658222    0.015795
76    0.655956    0.0159251
77    0.653602    0.016059
78    0.651161    0.0161967
79    0.64863    0.0163375
80    0.646007    0.0164815
81    0.64329    0.016629
82    0.640477    0.01678
83    0.637569    0.0169343
84    0.634564    0.0170916
85    0.63146    0.0172517
86    0.628256    0.0174149
87    0.624951    0.0175811
88    0.621545    0.0177499
89    0.618037    0.0179213
90    0.614427    0.018095
91    0.610713    0.0182713
92    0.606895    0.0184497
93    0.602975    0.0186302
94    0.598951    0.0188123
95    0.594824    0.0189963
96    0.590594    0.019182
97    0.586261    0.0193692
98    0.581828    0.0195574
99    0.577294    0.0197466
100    0.57266    0.0199368
101    0.567928    0.020128
102    0.563099    0.0203197
103    0.558176    0.0205116
104    0.55316    0.0207035
105    0.548051    0.0208957
106    0.542853    0.021088
107    0.537569    0.0212799
108    0.532202    0.0214711
109    0.526754    0.0216614
110    0.521226    0.0218512
111    0.515624    0.0220403
112    0.50995    0.0222282
113    0.504211    0.0224144
114    0.49841    0.0225988
115    0.492548    0.0227818
116    0.486631    0.0229633
117    0.480666    0.0231429
118    0.474658    0.0233201
119    0.468614    0.0234946
120    0.462538    0.0236667
121    0.456437    0.0238364
122    0.450319    0.0240033
123    0.444192    0.0241672
124    0.438067    0.0243276
125    0.431952    0.0244846
126    0.425858    0.024638
127    0.419799    0.0247874
128    0.413789    0.0249326
129    0.407846    0.0250733
130    0.401991    0.0252089
131    0.396251    0.025339
132    0.390658    0.0254626
133    0.385253    0.0255788
134    0.380089    0.0256868
135    0.375237    0.0257848
136    0.370801    0.0258703
137    0.366918    0.0259398
138    0.363788    0.025989
139    0.361794    0.0260093
140    0.361597    0.0259824
141    0.36295    0.0259144
142    0.36512    0.0258248
143    0.367852    0.0257204
144    0.370997    0.0256051
145    0.374456    0.0254813
146    0.378162    0.0253504
147    0.382064    0.0252137
148    0.386125    0.0250724
149    0.390314    0.0249273
150    0.394608    0.024779
151    0.398986    0.0246277
152    0.403434    0.0244736
153    0.407938    0.0243171
154    0.412485    0.0241589
155    0.417065    0.0239992
156    0.42167    0.0238381
157    0.426291    0.0236756
158    0.430922    0.0235118
159    0.435554    0.0233472
160    0.440183    0.023182
161    0.444803    0.0230163
162    0.44941    0.02285
163    0.454    0.0226833
164    0.458567    0.0225166
165    0.463107    0.02235
166    0.467618    0.0221834
167    0.472096    0.0220168
168    0.476539    0.0218506
169    0.480942    0.0216851
170    0.485304    0.0215202
171    0.489621    0.0213556
172    0.493893    0.0211918
173    0.498116    0.0210289
174    0.502289    0.0208673
175    0.506409    0.0207067
176    0.510475    0.0205472
177    0.514486    0.0203888
178    0.51844    0.0202315
179    0.522334    0.0200757
180    0.526169    0.0199214
181    0.529943    0.0197685
182    0.533656    0.0196172
183    0.537305    0.0194674
184    0.540891    0.0193194
185    0.544411    0.0191731
186    0.547867    0.0190287
187    0.551256    0.0188863
188    0.55458    0.0187458
189    0.557836    0.0186074
190    0.561026    0.0184709
191    0.564149    0.0183366
192    0.567204    0.0182044
193    0.570192    0.0180746
194    0.573112    0.0179471
195    0.575965    0.0178219
196    0.578751    0.0176989
197    0.58147    0.0175783
198    0.584123    0.0174601
199    0.586709    0.0173446
200    0.589229    0.0172314
201    0.591684    0.0171206
202    0.594075    0.0170123
203    0.596401    0.0169066
204    0.598665    0.0168034
205    0.600865    0.0167028
206    0.603003    0.0166046
207    0.605081    0.0165088
208    0.607097    0.0164156
209    0.609055    0.0163251
210    0.610953    0.016237
211    0.612794    0.0161512
212    0.614579    0.0160679
213    0.61631    0.0159869
214    0.617988    0.0159082
215    0.619617    0.0158315
216    0.621199    0.0157566
